Date,12/31/03,12/31/03
Time,16:00:00,16:00:00
Y_Unit_Label,Acceleration (g),Acceleration (g)
X_Dimension,Time (s),Time (s)
X0,0.00E+00,0.00E+00
Delta_X,0.000488,0.000488
***End_of_Header***,,
X_Value,tapping near accel - sink cntr - Acceleration - platform,tapping near accel - sink cntr - Acceleration - table
1.667969,-0.561254,-0.030635
1.668457,-0.530582,-0.029392
1.668945,-0.495076,-0.024938
1.669434,-0.418259,-0.024988
1.669922,-0.379466,-0.023084
1.67041,-0.296243,-0.020373
1.670898,-0.142493,-0.019822
1.671387,-0.079765,-0.016089
1.671875,0.007143,-0.016208
1.672363,0.039037,-0.014944
1.672852,0.186963,-0.015997
1.67334,0.242033,-0.014907
1.673828,0.323998,-0.011339
1.674316,0.3248,-0.010101
1.674805,0.406752,-0.007637
1.675293,0.452932,-0.008976
1.675781,0.522971,-0.009553
1.67627,0.561989,-0.005948
1.676758,0.548081,-0.000661
1.677246,0.532091,0.0016
1.677734,0.60702,0.003573
1.678223,0.655436,0.003395
1.678711,0.684241,0.003605
1.679199,0.744641,0.00522
1.679687,0.786291,0.002861
1.680176,0.75577,0.005477
1.680664,0.665264,0.002061
1.681152,0.566301,0.000338
1.681641,0.533279,0.000867
1.682129,0.463372,0.001558
1.682617,0.515933,0.00447
1.683105,0.381129,0.005415
1.683594,0.484752,0.005579
1.684082,0.212735,0.014044
1.68457,0.376238,-0.001405
1.685059,1.340908,-0.019479
1.685547,-0.556995,0.022302
1.686035,-0.088834,0.008654
1.686523,0.239459,0.011657
1.687012,-0.661326,0.018969
1.6875,-0.415819,0.033191
1.687988,0.478821,0.003749
1.688477,-0.016614,0.001144
1.688965,-0.475776,0.003354
1.689453,-0.093389,0.010247
1.689941,-0.45862,0.007233
1.69043,-0.306231,0.004188
1.690918,0.045158,0.010479
1.691406,-0.544939,-0.001914
1.691895,-0.708228,0.00107
1.692383,-0.310148,-0.002827
1.692871,-0.508245,-0.000186
1.693359,-0.470365,-0.006825
1.693848,-0.86174,-0.005092
1.694336,-0.252625,0.009479
1.694824,-0.153942,-0.005591
1.695312,-0.500254,-0.00496
1.695801,-0.341359,0.002244
1.696289,-0.105697,0.012147
1.696777,-0.32403,0.0131
1.697266,-0.471308,0.005488
1.697754,-0.380748,-0.000182
1.698242,-0.284948,0.002801
1.69873,-0.264501,-0.01034
1.699219,-0.164096,-0.009954
1.699707,0.345961,-0.011246
1.700195,-0.147978,-0.019323
1.700684,-0.325747,-0.011014
1.701172,0.1234,-0.010097
1.70166,0.29337,-0.015404
1.702148,-0.053428,-0.010093
1.702637,0.104361,-0.009722
1.703125,0.037508,-0.006333
1.703613,0.060941,-0.005496
1.704102,0.384131,-0.001126
1.70459,0.458223,0.002396
1.705078,0.301549,0.000796
1.705566,0.158294,0.002477
1.706055,0.130127,0.007789
1.706543,0.479795,0.003069
1.707031,0.196802,0.004852
1.70752,0.143157,0.00825
1.708008,0.377365,0.005762
1.708496,0.202301,0.001567
1.708984,0.17044,0.002932
1.709473,0.213075,0.003547
1.709961,0.223094,0.002324
1.710449,0.155137,0.00505
1.710937,0.2025,0.005914
1.711426,0.299551,-0.000493
1.711914,0.149979,-0.007506
1.712402,-0.071517,-0.000948
1.712891,0.080883,0.002207
1.713379,0.055079,0.002851
1.713867,-0.073798,0.002999
1.714355,0.075197,0.007294
1.714844,0.120921,0.001809
1.715332,-0.08458,0.003327
1.71582,-0.062052,0.008923
1.716309,-0.045536,0.007231
1.716797,-0.329113,0.004872
1.717285,-0.152932,0.007942
1.717773,-0.002594,0.010181
1.718262,-0.107875,0.009264
1.71875,-0.176659,0.006092
1.719238,-0.102977,0.009061
1.719727,-0.069327,0.007627
1.720215,-0.15026,0.004038
1.720703,-0.131589,0.0067
1.721191,-0.12041,0.009993
1.72168,-0.11195,0.005496
1.722168,-0.137185,0.002841
1.722656,-0.099555,0.004601
1.723145,-0.160855,0.00723
1.723633,-0.101795,0.001577
1.724121,-0.02096,-0.001013
1.724609,-0.062149,0.005827
1.725098,0.010369,0.003442
1.725586,0.039221,0.001882
1.726074,-0.028863,0.003784
1.726562,-0.057328,0.004888
1.727051,-0.056384,0.000566
1.727539,0.05495,-0.003321
1.728027,0.041396,-0.00558
1.728516,0.065266,-0.005589
1.729004,0.05236,-0.008787
1.729492,0.110285,-0.008864
1.72998,0.055684,-0.007952
1.730469,0.038124,-0.009049
1.730957,0.088408,-0.00783
1.731445,0.118661,-0.006854
1.731934,0.106281,-0.007034
1.732422,0.082144,-0.00576
1.73291,0.103765,-0.004056
1.733398,0.09576,-0.002497
1.733887,0.087861,-0.004147
1.734375,0.078911,-0.006688
1.734863,0.094187,-0.006611
1.735352,0.038176,-0.006185
1.73584,0.035216,-0.006073
1.736328,0.002769,-0.006597
1.736816,-0.064201,-0.006414
1.737305,-0.058775,-0.007966
1.737793,-0.043071,-0.007595
1.738281,-0.032056,-0.006729
1.73877,-0.036776,-0.005651
1.739258,-0.049401,-0.004746
1.739746,-0.025539,-0.003223
1.740234,-0.05635,-0.001566
1.740723,-0.132394,-0.002233
1.741211,-0.07109,-0.001591
1.741699,-0.069865,0.000746
1.742187,-0.145593,0.001673
1.742676,-0.153579,0.00159
1.743164,-0.084157,0.002137
1.743652,-0.16154,0.003119
1.744141,-0.153383,0.004316
1.744629,-0.117365,0.002991
1.745117,-0.117505,0.00247
1.745605,-0.14683,0.003459
1.746094,-0.079536,0.003539
1.746582,-0.063002,0.00282
1.74707,-0.076977,0.002226
1.747559,-0.058284,0.002073
1.748047,-0.009694,0.002787
1.748535,-0.014365,0.004986
1.749023,-0.015358,0.007148
1.749512,0.037631,0.009431
1.75,0.061042,0.010215
1.750488,0.05643,0.010938
1.750977,0.08162,0.009996
1.751465,0.137916,0.009339
1.751953,0.116603,0.009711
1.752441,0.066849,0.009296
1.75293,0.114608,0.007993
1.753418,0.161256,0.006721
1.753906,0.161161,0.006061
1.754395,0.160005,0.006071
1.754883,0.202784,0.006137
1.755371,0.1732,0.005755
1.755859,0.164401,0.005416
1.756348,0.191215,0.003444
1.756836,0.174395,0.002117
1.757324,0.150471,0.000223
1.757812,0.161369,-0.001934
1.758301,0.185541,-0.00381
1.758789,0.12839,-0.004705
1.759277,0.123313,-0.004942
1.759766,0.113763,-0.00476
1.760254,0.08619,-0.00459
1.760742,0.062143,-0.003374
1.76123,0.088774,-0.001859
1.761719,0.054192,-0.001385
1.762207,0.017283,0.000493
1.762695,0.029112,0.001769
1.763184,-0.019547,0.00115
1.763672,-0.076336,-7.50E-05
1.76416,-0.083123,-0.001176
1.764648,-0.07049,-0.001705
1.765137,-0.124544,-0.002705
1.765625,-0.152804,-0.003675
1.766113,-0.158264,-0.005754
1.766602,-0.171359,-0.007156
1.76709,-0.174429,-0.008293
1.767578,-0.170652,-0.008765
1.768066,-0.176797,-0.008397
1.768555,-0.199956,-0.008909
1.769043,-0.192172,-0.008153
1.769531,-0.221455,-0.006494
1.77002,-0.240774,-0.005679
1.770508,-0.231699,-0.005192
1.770996,-0.194546,-0.003897
1.771484,-0.204818,-0.001594
1.771973,-0.185135,8.21E-05
1.772461,-0.166529,0.001545
1.772949,-0.162779,0.002611
1.773437,-0.163488,0.003748
1.773926,-0.151781,0.003934
1.774414,-0.135775,0.003786
1.774902,-0.122527,0.003397
1.775391,-0.093512,0.002673
1.775879,-0.079511,0.002677
1.776367,-0.026883,0.002021
1.776855,0.002102,0.001004
1.777344,0.034616,0.000163
1.777832,0.072826,0.000746
1.77832,0.1064,0.001285
1.778809,0.114276,0.000994
1.779297,0.133057,0.001145
1.779785,0.148775,0.002009
1.780273,0.140959,0.002395
1.780762,0.186568,0.002748
1.78125,0.207367,0.00312
1.781738,0.213538,0.003922
1.782227,0.229304,0.004232
1.782715,0.253688,0.0038
1.783203,0.250607,0.002795
1.783691,0.24711,0.001922
1.78418,0.248495,0.000855
1.784668,0.231806,0.000586
1.785156,0.216906,-0.00079
1.785645,0.211538,-0.001688
1.786133,0.208438,-0.001866
1.786621,0.192645,-0.002324
1.787109,0.189423,-0.003391
1.787598,0.174721,-0.004837
1.788086,0.164925,-0.005562
1.788574,0.134651,-0.006131
1.789062,0.109312,-0.005859
1.789551,0.08088,-0.005598
1.790039,0.051791,-0.004712
1.790527,0.016826,-0.00383
1.791016,-0.022034,-0.00326
1.791504,-0.038142,-0.00265
1.791992,-0.063137,-0.002621
1.79248,-0.082178,-0.002805
1.792969,-0.100447,-0.002867
1.793457,-0.123733,-0.003569
1.793945,-0.147311,-0.00388
1.794434,-0.170326,-0.003838
1.794922,-0.184319,-0.003604
1.79541,-0.222143,-0.003415
1.795898,-0.239912,-0.002919
1.796387,-0.243514,-0.002928
1.796875,-0.24965,-0.0026
1.797363,-0.23481,-0.002706
1.797852,-0.23202,-0.002584
1.79834,-0.221312,-0.002039
1.798828,-0.221568,-0.001431
1.799316,-0.217738,-0.000651
1.799805,-0.212759,0.000105
1.800293,-0.2081,0.000405
1.800781,-0.20226,0.000451
1.80127,-0.184101,0.000824
1.801758,-0.173339,0.000948
1.802246,-0.1446,0.001371
1.802734,-0.117762,0.002431
1.803223,-0.095007,0.003872
1.803711,-0.074736,0.00528
1.804199,-0.054243,0.006499
1.804687,-0.030561,0.00758
1.805176,-0.014018,0.007955
1.805664,0.020616,0.007877
1.806152,0.037097,0.007516
1.806641,0.071841,0.006516
1.807129,0.098615,0.004944
1.807617,0.131977,0.003685
1.808105,0.15563,0.002515
1.808594,0.175747,0.001228
1.809082,0.185803,-0.000154
1.80957,0.195596,-0.000924
1.810059,0.209927,-0.001084
1.810547,0.205234,-0.001361
1.811035,0.212313,-0.001613
1.811523,0.218104,-0.00185
1.812012,0.220775,-0.001468
1.8125,0.216452,-0.001121
1.812988,0.221132,-0.000371
1.813477,0.21576,0.000361
1.813965,0.206155,0.001389
1.814453,0.197405,0.002222
1.814941,0.179324,0.002737
1.81543,0.166784,0.002817
1.815918,0.151988,0.002536
1.816406,0.132456,0.002207
1.816895,0.108684,0.001217
1.817383,0.095135,-9.94E-05
1.817871,0.083954,-0.001177
1.818359,0.058088,-0.001934
1.818848,0.032875,-0.002827
1.819336,0.00795,-0.003644
1.819824,-0.023297,-0.004389
1.820312,-0.044113,-0.004391
1.820801,-0.069974,-0.003902
1.821289,-0.091347,-0.003339
1.821777,-0.11176,-0.002736
1.822266,-0.127635,-0.001804
1.822754,-0.14078,-0.00094
1.823242,-0.156103,0.000422
1.82373,-0.166549,0.001455
1.824219,-0.177336,0.001882
1.824707,-0.183329,0.002365
1.825195,-0.192098,0.002402
1.825684,-0.194621,0.002281
1.826172,-0.196488,0.002207
1.82666,-0.194584,0.002316
1.827148,-0.194062,0.002678
1.827637,-0.182136,0.003176
1.828125,-0.176246,0.003871
1.828613,-0.164197,0.004772
1.829102,-0.152988,0.005546
1.82959,-0.133883,0.006031
1.830078,-0.122226,0.006655
1.830566,-0.1106,0.0069
1.831055,-0.089214,0.006369
1.831543,-0.077246,0.005529
1.832031,-0.059767,0.004724
1.83252,-0.042808,0.003684
1.833008,-0.01717,0.002648
1.833496,0.003255,0.001694
1.833984,0.028916,0.001129
1.834473,0.046202,0.000427
1.834961,0.063899,-3.81E-05
1.835449,0.088017,-0.000465
1.835937,0.104553,-0.000594
1.836426,0.119286,-0.000543
1.836914,0.132119,-0.000638
1.837402,0.147825,-0.000793
1.837891,0.155462,-0.001404
1.838379,0.165913,-0.001788
1.838867,0.168502,-0.001653
1.839355,0.172281,-0.001111
1.839844,0.170584,-0.000892
1.840332,0.166695,-0.00055
1.84082,0.162417,-0.000506
1.841309,0.154522,-0.000998
1.841797,0.148438,-0.001756
1.842285,0.142057,-0.002761
1.842773,0.135494,-0.00374
1.843262,0.124789,-0.004469
1.84375,0.108618,-0.005306
1.844238,0.095037,-0.005927
1.844727,0.078893,-0.005927
1.845215,0.060483,-0.005482
1.845703,0.045874,-0.004695
1.846191,0.027001,-0.00378
1.84668,0.014671,-0.00292
1.847168,-0.006143,-0.002187
1.847656,-0.014973,-0.001718
1.848145,-0.035928,-0.001755
1.848633,-0.051903,-0.001637
1.849121,-0.061329,-0.001671
1.849609,-0.084499,-0.001754
1.850098,-0.102217,-0.002039
1.850586,-0.117203,-0.002666
1.851074,-0.131437,-0.002714
1.851562,-0.139751,-0.002193
1.852051,-0.142823,-0.001586
1.852539,-0.148062,-0.001016
1.853027,-0.144513,-0.00086
1.853516,-0.144046,-0.000468
1.854004,-0.141207,4.64E-05
1.854492,-0.141515,0.000725
1.85498,-0.133066,0.00163
1.855469,-0.129134,0.002448
1.855957,-0.117218,0.003645
1.856445,-0.111758,0.004585
1.856934,-0.106663,0.005649
1.857422,-0.090038,0.006372
1.85791,-0.08179,0.006856
1.858398,-0.067528,0.007178
1.858887,-0.054934,0.006972
1.859375,-0.038193,0.006395
1.859863,-0.027212,0.00552
1.860352,-0.007575,0.004754
1.86084,0.003019,0.003881
1.861328,0.015306,0.003122
1.861816,0.029651,0.002076
1.862305,0.040251,0.001279
1.862793,0.053862,0.000894
1.863281,0.067394,0.000369
1.86377,0.082679,0.000205
1.864258,0.094484,0.000409
1.864746,0.112209,0.000742
1.865234,0.118789,0.000989
1.865723,0.124117,0.000764
1.866211,0.128197,-6.12E-05
1.866699,0.1286,-0.000542
1.867187,0.126441,-0.000748
1.867676,0.12171,-0.000879
1.868164,0.121293,-0.000909
1.868652,0.116272,-0.00088
1.869141,0.109283,-0.001034
1.869629,0.101162,-0.001593
1.870117,0.091961,-0.002494
1.870605,0.08284,-0.003561
1.871094,0.075997,-0.004447
1.871582,0.064802,-0.005017
1.87207,0.052199,-0.00568
1.872559,0.044085,-0.00583
1.873047,0.029333,-0.005831
1.873535,0.019732,-0.005156
1.874023,0.008758,-0.004529
1.874512,0.000606,-0.003599
1.875,-0.010045,-0.002662
1.875488,-0.02412,-0.001511
1.875977,-0.029322,-0.000656
1.876465,-0.044555,-0.000287
1.876953,-0.056013,0.000282
1.877441,-0.071636,0.000342
1.87793,-0.080879,0.000418
1.878418,-0.092533,7.58E-05
1.878906,-0.10098,-0.000532
1.879395,-0.111022,-0.000336
1.879883,-0.109022,6.08E-05
1.880371,-0.110881,0.000647
1.880859,-0.107893,0.001058
1.881348,-0.102076,0.001417
1.881836,-0.098868,0.00164
1.882324,-0.096712,0.001804
1.882812,-0.093822,0.002238
1.883301,-0.084449,0.002972
1.883789,-0.082713,0.004013
1.884277,-0.067446,0.004949
1.884766,-0.062776,0.00583
1.885254,-0.051896,0.006936
1.885742,-0.04346,0.00778
1.88623,-0.034529,0.008134
1.886719,-0.029292,0.007614
1.887207,-0.018569,0.006737
1.887695,-0.010533,0.005747
1.888184,-0.003891,0.004851
1.888672,0.012292,0.003568
1.88916,0.021749,0.002326
1.889648,0.033394,0.001254
1.890137,0.04266,5.14E-05
1.890625,0.052349,-0.000759
1.891113,0.057882,-0.001404
1.891602,0.071771,-0.001736
1.89209,0.077842,-0.00177
1.892578,0.081618,-0.001532
1.893066,0.088097,-0.001362
1.893555,0.090339,-0.001187
1.894043,0.092376,-0.001348
1.894531,0.092219,-0.001888
1.89502,0.092926,-0.002331
1.895508,0.088459,-0.002794
1.895996,0.086473,-0.002955
1.896484,0.08178,-0.003137
1.896973,0.075547,-0.003327
1.897461,0.068437,-0.00385
1.897949,0.059048,-0.004452
1.898437,0.050378,-0.004996
1.898926,0.041265,-0.005875
1.899414,0.033545,-0.006761
1.899902,0.027272,-0.007506
1.900391,0.019239,-0.007709
1.900879,0.016972,-0.007399
1.901367,0.003795,-0.006599
1.901855,0.000391,-0.005429
1.902344,-0.010979,-0.004285
1.902832,-0.020771,-0.003296
1.90332,-0.029712,-0.00253
1.903809,-0.041202,-0.001723
1.904297,-0.046315,-0.001036
1.904785,-0.051619,-0.000629
1.905273,-0.055714,-0.000344
1.905762,-0.06493,-0.000454
1.90625,-0.07123,-0.000442
1.906738,-0.077332,-0.00077
1.907227,-0.079641,-0.001042
1.907715,-0.085158,-0.000792
1.908203,-0.083951,-0.000514
1.908691,-0.085832,-5.12E-05
1.90918,-0.079999,0.000227
1.909668,-0.080019,0.000478
1.910156,-0.070898,0.000826
1.910645,-0.067758,0.001319
1.911133,-0.062492,0.002118
1.911621,-0.053259,0.002466
1.912109,-0.050544,0.003036
1.912598,-0.04123,0.003528
1.913086,-0.035536,0.004034
1.913574,-0.027185,0.004454
1.914062,-0.022736,0.004705
1.914551,-0.013126,0.00478
1.915039,-0.011928,0.004352
1.915527,-0.002567,0.003463
1.916016,0.007164,0.00208
1.916504,0.014559,0.001118
1.916992,0.023922,0.000308
1.91748,0.032037,-0.000388
1.917969,0.037591,-0.000934
1.918457,0.040004,-0.001516
1.918945,0.048483,-0.001934
1.919434,0.048101,-0.002221
1.919922,0.054077,-0.002267
1.92041,0.059606,-0.002427
1.920898,0.065,-0.002408
1.921387,0.067723,-0.002569
1.921875,0.069259,-0.003089
1.922363,0.069826,-0.003586
1.922852,0.067621,-0.004003
1.92334,0.066477,-0.0041
1.923828,0.06153,-0.004158
1.924316,0.05566,-0.00442
1.924805,0.052088,-0.00465
1.925293,0.048203,-0.004644
1.925781,0.042345,-0.004784
1.92627,0.036616,-0.005016
1.926758,0.030187,-0.005103
1.927246,0.025069,-0.005262
1.927734,0.017392,-0.005267
1.928223,0.01483,-0.005208
1.928711,0.004345,-0.005222
1.929199,0.000106,-0.004781
1.929687,-0.002325,-0.004233
1.930176,-0.012865,-0.003535
1.930664,-0.019467,-0.002689
1.931152,-0.024896,-0.001997
1.931641,-0.030545,-0.001191
1.932129,-0.033386,-0.000288
1.932617,-0.036658,0.000513
1.933105,-0.043199,0.001268
1.933594,-0.045291,0.001817
1.934082,-0.050587,0.002145
1.93457,-0.055236,0.002548
1.935059,-0.058915,0.002743
1.935547,-0.059197,0.002844
1.936035,-0.06212,0.002915
1.936523,-0.058158,0.002912
1.937012,-0.058689,0.003041
1.9375,-0.056841,0.003114
1.937988,-0.051223,0.003111
1.938477,-0.0485,0.003575
1.938965,-0.044385,0.003993
1.939453,-0.041581,0.004519
1.939941,-0.035008,0.0048
1.94043,-0.031136,0.00523
1.940918,-0.024171,0.005747
1.941406,-0.020952,0.00584
1.941895,-0.015061,0.005725
1.942383,-0.008592,0.005279
1.942871,-0.002722,0.004724
1.943359,0.002738,0.004087
1.943848,0.008519,0.003361
1.944336,0.012572,0.002472
1.944824,0.016202,0.00175
1.945312,0.022659,0.001123
1.945801,0.024887,0.000419
1.946289,0.030039,-5.12E-05
1.946777,0.035335,-0.000486
1.947266,0.038931,-0.000702
1.947754,0.041213,-0.000892
1.948242,0.044934,-0.001212
1.94873,0.049374,-0.001207
1.949219,0.050628,-0.001402
1.949707,0.05309,-0.001554
1.950195,0.053449,-0.001527
1.950684,0.050003,-0.001755
1.951172,0.049899,-0.002005
1.95166,0.048725,-0.002129
1.952148,0.045644,-0.002417
1.952637,0.041251,-0.002676
1.953125,0.039678,-0.002878
1.953613,0.036461,-0.002968
1.954102,0.032215,-0.002949
1.95459,0.029951,-0.002861
1.955078,0.022121,-0.002787
1.955566,0.020585,-0.002489
1.956055,0.016553,-0.002128
1.956543,0.010854,-0.001554
1.957031,0.006293,-0.000879
1.95752,0.00373,-5.25E-05
1.958008,-0.001148,0.00069
1.958496,-0.003669,0.001548
1.958984,-0.009153,0.002385
1.959473,-0.014035,0.00298
1.959961,-0.018672,0.003513
1.960449,-0.022796,0.004048
1.960937,-0.027494,0.004402
1.961426,-0.032242,0.004592
1.961914,-0.033908,0.004683
1.962402,-0.037152,0.004615
1.962891,-0.036977,0.004556
1.963379,-0.039938,0.004489
1.963867,-0.038876,0.004326
1.964355,-0.040103,0.004311
1.964844,-0.04142,0.004339
1.965332,-0.041334,0.004374
1.96582,-0.040639,0.004629
1.966309,-0.038461,0.004884
1.966797,-0.035088,0.005203
1.967285,-0.031447,0.005601
1.967773,-0.030981,0.005603
1.968262,-0.026516,0.005557
1.96875,-0.023258,0.005132
1.969238,-0.019693,0.004804
1.969727,-0.016026,0.00409
1.970215,-0.011552,0.003274
1.970703,-0.009573,0.002381
1.971191,-0.006048,0.001389
1.97168,-0.003055,0.000371
1.972168,-0.000344,-0.000378
1.972656,0.004811,-0.001153
1.973145,0.008949,-0.00167
1.973633,0.01319,-0.002022
1.974121,0.016378,-0.002281
1.974609,0.020463,-0.002459
1.975098,0.023502,-0.002454
1.975586,0.025972,-0.002397
1.976074,0.029178,-0.002352
1.976562,0.031479,-0.002226
1.977051,0.032717,-0.002239
1.977539,0.034715,-0.002333
1.978027,0.034385,-0.002562
1.978516,0.034804,-0.003002
1.979004,0.037026,-0.003301
1.979492,0.036874,-0.003504
1.97998,0.035741,-0.003807
1.980469,0.035384,-0.003808
1.980957,0.033844,-0.003783
1.981445,0.031069,-0.0037
1.981934,0.029482,-0.003535
1.982422,0.027077,-0.003384
1.98291,0.023097,-0.003158
1.983398,0.021793,-0.002914
1.983887,0.019526,-0.002573
1.984375,0.016336,-0.002124
1.984863,0.013763,-0.001656
1.985352,0.010272,-0.00127
1.98584,0.005786,-0.000898
1.986328,0.001906,-0.000482
1.986816,-0.00235,-0.000104
1.987305,-0.007756,0.000384
1.987793,-0.011495,0.000685
1.988281,-0.015239,0.00077
1.98877,-0.018085,0.000963
1.989258,-0.020784,0.001118
1.989746,-0.023033,0.001208
1.990234,-0.026131,0.001189
1.990723,-0.027441,0.001459
1.991211,-0.029002,0.00156
1.991699,-0.032202,0.001714
1.992187,-0.033345,0.001906
1.992676,-0.034798,0.002081
1.993164,-0.037151,0.002231
1.993652,-0.038043,0.002307
1.994141,-0.038059,0.002105
1.994629,-0.037832,0.001988
1.995117,-0.036471,0.001834
1.995605,-0.034372,0.001604
1.996094,-0.032999,0.001081
1.996582,-0.030933,0.00067
1.99707,-0.029114,0.000225
1.997559,-0.027784,-0.000347
1.998047,-0.025177,-0.001075
1.998535,-0.021983,-0.001885
1.999023,-0.019358,-0.002524
1.999512,-0.015168,-0.003146
